"Calendar Year","Object Identification Number","Oversight Agency","Operator Name","Status","Location Name","State","Borough","Postcode","Address Street","Full Location Address","Full Location Phone Number","Latitude","Longitude","Wireline Dwn","Wireline Up","WiFi Dwn","WiFi Up","Workstation Number","Target Population","Digital Literacy Support Staff","Mon Hours","Tue Hours","Wed Hours","Thu Hours","Fri Hours","Sat Hours","Sun Hours","Language Access","Wheelchair Accessible","Wheelchair Access Notes","Assistive Technology","Technology Related Courses","Productivity Tools (ex:  Using Word, Excel, Powerpoint, Adobe Acrobat, etc.)","Job Readiness (ex: resume help, job search, etc.)","Education (ex: personal growth, k-12 supports, reading research, etc.)","Creative Expression  (ex: making art, videos, blogs, websites, etc.)","Media and Entertainment (ex: consuming, producing, etc.)","Certifications (ex: in software, in housing, in professional areas, etc.)","Digital Literacy","Digital Media and Creativity","Telehealth Skills","Advanced Tech Skills","General Tech Help","Device Loaning","Device Loaned","Type of Device Available","Access Requirements","Access Notes","URL","Community District","Council District","BIN","BBL","Census Tract (2020)","Neighborhood Tabulation Area (NTA) (2020)","Location"
"2026","DFTAPCCPRE117","NYC Aging","Presbyterian Senior Services","Currently open","PSS City Island Older Adult Center (OAC)","NY","Bronx","10464","117 City Island Avenue, Bronx, 10464, NY","117 City Island Avenue, Bronx, 10464, NY","(718) 885-0727","40.8408627","-73.7842813",,,,,"0","Older adults",,"8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","8:00 AM - 3:00 PM","Closed","Closed","Spanish","Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","N",,"Tablets","Y","60+ years","http://www.pssusa.org","210","13",,,"51601","BX1003","POINT (-73.7842813 40.8408627)"
"2026","BPL011","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Canarsie Library","NY","Brooklyn","11236","1580 Rockaway Pkwy. at Ave. J, Brooklyn, 11236, NY","1580 Rockaway Pkwy. at Ave. J, Brooklyn, 11236, NY","(718) 257-6547","40.6422167","-73.8995607",,,,,"16","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"Y","N","N","Y","N",,"Laptops,Desktop computers","N",,"https://www.bklynlibrary.org/locations/canarsie","318","46","3230120","3082040068","966","BK1803","POINT (-73.8995607 40.6422167)"
"2026","DYCDPCCSO374","Department of Youth and Community Development (DYCD)","Southern Queens Park Association (SQPA)","Currently open","South Jamaica Cornerstone Community Center","NY","Queens","11433","109-04 160th Street, Queens, 11433, NY","109-04 160th Street, Queens, 11433, NY","(718) 297-7237 ext273","40.6936896","-73.7920635",,,,,"6","All NYC Residents",,"9:00 AM - 11:00 PM","9:00 AM - 11:00 PM","9:00 AM - 11:00 PM","9:00 AM - 11:00 PM","9:00 AM - 11:00 PM","10:00 AM - 5:00 PM","Closed",,"Y",,"N","Y","N","N","N",,,"N",,"N","N","Y","N","N",,"Desktop computers,Laptops,Wi-Fi hotspots",,,"http://sqpa.org","412","28","4435245","4121480100","260","QN1202","POINT (-73.7920635 40.6936896)"
"2026","DFTAPCCCAT312","NYC Aging","Catholic Charities Brooklyn & Queens","Currently open","Glenwood Older Adult Center","NY","Brooklyn","11234","5701 Avenue H, Brooklyn, 11234, NY","5701 Avenue H, Brooklyn, 11234, NY","(718)-241-7711","40.6337061","-73.9216302",,,,,"8","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish,French,Haitian Creole","Y","Located at the main entrance of the building.","N","N","N","N","N",,,"N",,"N","N","N","N","Y","7","Desktop computers,Wi-Fi hotspots","Y","Age 60+","https://www.ccbq.org/older-adult-centers/glenwood-older-adult-center/","318","45","3331006","3079780001","94402","BK1801","POINT (-73.9216302 40.6337061)"
"2026","QPL053","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Ridgewood Library","NY","Queens","11385","20-12 Madison Street, Queens, 11385, NY","20-12 Madison Street, Queens, 11385, NY","(718) 821-4770","40.7051644","-73.9025922",,,,,"21","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"N","N","Y","Y","Y","5","Tablets,Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/ridgewood","405","30","4083512","4034910001","589","QN0502","POINT (-73.9025922 40.7051644)"
"2026","DYCDPCCCO983","Department of Youth and Community Development (DYCD)","Concrete Safaris","Currently open","Washington Community Center","NY","Manhattan","10029","1775 Third Avenue, Manhattan, 10029, NY","1775 Third Avenue, Manhattan, 10029, NY","(212) 828-6115","40.7862565","-73.9475435",,,,,,"All NYC Residents",,"9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","9:00 AM - 9:00 PM","Closed","Closed",,,,,"Y","N","Y","Y",,,"N",,"Y","N","N","N","N",,,,,"http://concretesafaris.org","111","8","1079203","1016470001","15602","MN1101","POINT (-73.9475435 40.7862565)"
"2026","QPL031","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Kew Gardens Hills Library","NY","Queens","11367","72-33 Vleigh Place, Queens, 11367, NY","72-33 Vleigh Place, Queens, 11367, NY","(718) 261-6654","40.7259571","-73.8207239",,,,,"15","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","Closed","12pm - 5pm","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"N","N","N","Y","Y","5","Tablets,Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/kew-gardens-hills","408","24","4619938","4066610005","77907","QN0801","POINT (-73.8207239 40.7259571)"
"2026","BPL044","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","New Utrecht Library","NY","Brooklyn","11214","1743 86th St. at Bay 17th St., Brooklyn, 11214, NY","1743 86th St. at Bay 17th St., Brooklyn, 11214, NY","(718) 236-4086","40.6080187","-74.0033411",,,,,"24","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y","Ramp entrance on Pacific St.","Y","Y","N","N","N",,,"N",,"N","N","Y","N","Y","6","Laptops,Desktop computers","N",,"http://bklynlibrary.org/locations/new-utrecht",,,,,,,"POINT (-74.0033411 40.6080187)"
"2026","DFTAPCCFIN695","NYC Aging","ARC XVI Fort Washington INC","Currently open","ARC Central Harlem Senior Center","NY","Manhattan","10030","120 West 140th Street, Manhattan, 10030, NY","120 West 140th Street, Manhattan, 10030, NY","(347) 919-5072","40.8177463","-73.939895",,,,,"5","Older adults",,"9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","Closed","Closed","Spanish,Chinese,Bengla,Russian,Haitian Creole,Arabic,Urdu,Polish,French,Korean","Y","Main entrance","Y","Y","N","N","N",,,"N",,"Y","N","N","N","Y","10","Tablets,Desktop computers","Y","Age 60+","https://www.arcseniors.org/centers/ch/","110","9","1060054","1020080013","230","MN1002","POINT (-73.939895 40.8177463)"
"2026","BPL002","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Arlington Library","NY","Brooklyn","11207","203 Arlington Ave. at Warwick St., Brooklyn, 11207, NY","203 Arlington Ave. at Warwick St., Brooklyn, 11207, NY","(718) 277-6105","40.6806631","-73.8873421",,,,,"11","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y",,"Y","Y","N","Y","N",,,"N",,"Y","N","N","Y","Y","10","Laptops,Desktop computers","N",,"https://www.bklynlibrary.org/locations/arlington","305","37","3087001","3039230052","117201","BK0501","POINT (-73.8873421 40.6806631)"
"2026","DYCDPCCJE192","Department of Youth and Community Development (DYCD)","Jewish Community Center of Staten Island Inc.","Currently open","Carter (Gerard Carter/Stapleton) Cornerstone Community Center","NY","Staten Island","10304","230 Broad Street, Staten Island, 10304, NY","230 Broad Street, Staten Island, 10304, NY","(718) 981-0500","40.6235651","-74.0819357",,,,,,"All NYC Residents",,"2:00 PM - 10:00 PM","2:00 PM - 10:00 PM","2:00 PM - 10:00 PM","2:00 PM - 10:00 PM","2:00 PM - 10:00 PM","10:00 AM - 10:00 PM","3:00 PM - 10:00 PM",,,,,"N","N","N","N",,,"N",,"N","N","N","N","N",,,,,"http://sijcc.org","501","49","5154565","5005450100","29","SI0102","POINT (-74.0819357 40.6235651)"
"2026","AGING070","NYC Aging","Community Agency for Senior Citizens Inc (CASC)","Currently open","New Lane Neighborhood Older Adult Center","NY","Staten Island","10305","70 New Lane, Staten Island, 10305, NY","70 New Lane, Staten Island, 10305, NY",,"40.6128824","-74.0619114",,,,,,"Older adults",,"8AM - 4PM","8AM - 4PM","8AM - 4PM","8AM - 4PM","8AM - 4PM","Closed","Closed",,,,,"Y","N","N","N",,,"N",,"N","N","Y","Y","N",,,"Y","Anyone 60 years and older are welcome","https://cascsiny.org/new-lane-neighborhood-senior-center-2/","501","49","5042254","5028320068","6","SI0103","POINT (-74.0619114 40.6128824)"
"2026","NYPL083","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","Van Cortlandt Library, Arline Schwarzman Building","NY","Bronx","10463","3882 Cannon Place, Bronx, 10463, NY","3882 Cannon Place, Bronx, 10463, NY","(718) 543-5150","40.8836352","-73.8944923",,,,,"28","All NYC Residents",,"10:00 AM - 7:00 PM","10:00 AM - 7:00 PM","10:00 AM - 7:00 PM","10:00 AM - 7:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","9","Laptops,Desktop computers,Chromebooks","N",,"https://www.nypl.org/locations/van-cortlandt","208","11","2116521","2032630258","279","BX0801","POINT (-73.8944923 40.8836352)"
"2026","DFTAPCCALL123","NYC Aging","Allen AME Church/ Allen Community Senior Center","Currently open","Allen Community Rockaway Blvd Older Adult Center","NY","Queens","11436","123-10 143rd Street, Queens, 11436, NY","123-10 143rd Street, Queens, 11436, NY","(646) 856-8320","40.6742147","-73.7960484",,,,,"4","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish","Y",,"N","Y","N","N","Y",,,"N",,"N","N","N","N","N",,"Desktop computers,Printers","Y","Age 60+","https://www.acsccny.org/","412","28","4261337","4120390044","182","QN1203","POINT (-73.7960484 40.6742147)"
"2026","QPL013","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Corona Library Library","NY","Queens","11368","38-23 104th Street, Queens, 11368, NY","38-23 104th Street, Queens, 11368, NY","(718) 426-2844","40.7509184","-73.8619268",,,,,"16","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"N","N","N","Y","Y","86","Laptops,Tablets,Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/corona","403","21","4044596","4017750077","40302","QN0303","POINT (-73.8619268 40.7509184)"
"2026","NYPL091","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","Woodstock Library","NY","Bronx","10456","761 East 160th Street, Bronx, 10456, NY","761 East 160th Street, Bronx, 10456, NY","(718) 665-6255","40.820651","-73.9046339",,,,,"44","All NYC Residents",,"10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","14","Laptops,Desktop computers,Chromebooks","N",,"https://www.nypl.org/locations/woodstock","201","17","2004700","2026570030","77","BX0102","POINT (-73.9046339 40.820651)"
"2026","DYCDPCCJE641","Department of Youth and Community Development (DYCD)","Jewish Community Center of Staten Island Inc.","Temporarily closed","Todt Hill Cornerstone Community Center","NY","Staten Island","10314","255 Westwood Avenue, Staten Island, 10314, NY","255 Westwood Avenue, Staten Island, 10314, NY","(917) 830-0455","40.606924","-74.1192092",,,,,"0","All NYC Residents",,"6:00pm-11:00pm","6:00pm-11:00pm","6:00pm-11:00pm","6:00pm-11:00pm","6:00pm-11:00pm","3:00pm-11:00pm","3:00pm-11:00pm",,"Y",,"N","Y","N","Y","Y",,,"N",,"N","N","N","N","N",,"Chromebooks",,,"https://www.sijcc.org/","502","49","5108965","5007060001","173","SI0203","POINT (-74.1192092 40.606924)"
"2026","DYCDPCCRE577","Department of Youth and Community Development (DYCD)","Research Foundation of CUNY","Currently open","Langston Hughes Older Adult Center","NY","Brooklyn","11212","301 Sutter Avenue, Brooklyn, 11212, NY","301 Sutter Avenue, Brooklyn, 11212, NY","(718) 498-7752","40.6678137","-73.9090485",,,,,,"All NYC Residents",,"9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM",,,,,"Y","N","Y","Y",,,"N",,"Y","N","N","N","N",,,,,"http://mec.cuny.edu","316","41","3348344","3035260021","906","BK1602","POINT (-73.9090485 40.6678137)"
"2026","BPL007","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Brooklyn Heights Library","NY","Brooklyn","11201","286 Cadman Plaza West, Brooklyn, 11201, NY","286 Cadman Plaza West, Brooklyn, 11201, NY","(718) 623-7100","40.6956458","-73.9912976",,,,,"20","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","1:00PM - 5:00 PM","All languages through Language Line","Y",,"Y","Y","N","Y","N",,,"N",,"N","N","N","Y","Y","24","Laptops,Desktop computers","N",,"https://www.bklynlibrary.org/locations/brooklyn-heights","302","33","3421378","3002397501","502","BK0201","POINT (-73.9912976 40.6956458)"
"2026","DYCDPCCBR449","Department of Youth and Community Development (DYCD)","BronxWorks Inc.","Currently open","Betances Cornerstone Community Center","NY","Bronx","10455","465 St. Ann's Avenue, Bronx, 10455, NY","465 St. Ann's Avenue, Bronx, 10455, NY","(718) 585-5040","40.8126057","-73.9142876",,,,,,"All NYC Residents",,"8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","Closed","Closed",,"Y",,,"Y","N","Y","Y",,,"N",,"Y","N","N","N","N",,"Desktop computers",,,"http://bronxworks.org","201","8","2093910","2022720119","43","BX0101","POINT (-73.9142876 40.8126057)"
"2026","PARKS017","NYC Parks & Recreation","NYC Parks & Recreation","Currently open","J. Hood Wright Recreation Center","NY","Manhattan","10033","351 Fort Washington Avenue, Manhattan, 10033, NY","351 Fort Washington Avenue, Manhattan, 10033, NY","(646) 477-2642","40.8465664","-73.9408546",,,,,,"All NYC Residents",,,"10:30am-6pm","10:30am-6pm","10:30am-6pm","6pm-12am","9am-3pm","Closed","Interpreters available upon request","Y",,"Y","Y","N","N","N",,,"N",,"Y","N","N","N","N",,"Desktop computers","Y","All ages; Recreation Center membership required","https://www.nycgovparks.org/facilities/recreationcenters/m099","112","10","1063445","1021390404","255","MN1201","POINT (-73.9408546 40.8465664)"
"2026","DFTAPCCGRE934","NYC Aging","Greenwich House Inc.","Currently open","Center On The Square Older Adult Center","NY","Manhattan","10011","20 Washington Square North, Manhattan, 10011, NY","20 Washington Square North, Manhattan, 10011, NY","(212)-777-3555 x 106","40.731989","-73.9976741",,,,,"7","Older adults",,"9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","Closed","Closed","Spanish","Y","Located at the front of the entrance","N","Y","N","N","N",,,"N",,"Y","N","N","N","N",,"Desktop computers,Printers","Y","Must be 60 and above","http://www.greenwichhouse.org","102","2","1008851","1005510008","63","MN0202","POINT (-73.9976741 40.731989)"
"2026","DFTAPCCJEW544","NYC Aging","Jewish Association For Services For The Aged (JASA)","Currently open","Club 76 Older Adult Center","NY","Manhattan","10023","120 West 76th Street, Manhattan, 10023, NY","120 West 76th Street, Manhattan, 10023, NY","(212) 712-0170","40.7803034","-73.978182",,,,,"0","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed",,"Y",,"Y","Y","N","N","Y",,,"N",,"N","N","N","Y","N",,"Laptops","Y","Age 60+","https://jasa.org/services/older-adult-centers","107","6","1030146","1011470042","161","MN0702","POINT (-73.978182 40.7803034)"
"2026","DFTAPCCMAN773","NYC Aging","New York Foundation for Senior Citizens","Currently open","Laguardia Older Adult Center","NY","Manhattan","10002","280 Cherry Street, Manhattan, 10002, NY","280 Cherry Street, Manhattan, 10002, NY","(212) 732-3656","40.7117664","-73.9878932",,,,,"0","Older adults",,"8:30 AM - 4:00 PM","8:30 AM - 4:00 PM","8:30 AM - 4:00 PM","8:30 AM - 4:00 PM","8:30 AM - 4:00 PM","Closed","Closed","Chinese,Spanish","Y",,"N","Y","N","N","N",,,"N",,"Y","N","N","N","Y","3","Printers","Y","Age 60+","https://www.nyfsc.org/contact-us/","103","1","1003211","1002560014","6","MN0301","POINT (-73.9878932 40.7117664)"
"2026","QPL049","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Queens Village Library","NY","Queens","11428","94-11 217 Street, Queens, 11428, NY","94-11 217 Street, Queens, 11428, NY","(718) 776-6800","40.7198909","-73.7390482",,,,,"9","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"Y",,"N","N","Y","Y","Y","5","Tablets,Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/queens-village","413","23","4226761","4106210012","566","QN1303","POINT (-73.7390482 40.7198909)"
"2026","BPL025","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Flatlands Library","NY","Brooklyn","11234","2065 Flatbush Ave. at Ave. P, Brooklyn, 11234, NY","2065 Flatbush Ave. at Ave. P, Brooklyn, 11234, NY","(718) 253-4409","40.6197853","-73.9331807",,,,,"11","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","N","N","Y","Y","10","Laptops,Desktop computers","N",,"http://bklynlibrary.org/locations/flatlands","318","45","3219626","3078680039","650","BK1801","POINT (-73.9331807 40.6197853)"
"2026","DFTAPCCNON192","NYC Aging","Unnamed record","Currently open","Dorchester Neighborhood Senior Citizen Center","NY","Brooklyn","11226","1419 Dorchester Road, Brooklyn, 11226, NY","1419 Dorchester Road, Brooklyn, 11226, NY","(718)-941-6700","40.6394309","-73.9642985",,,,,"1","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Russian","Y",,"Y","Y","N","N","Y",,,"N",,"Y","N","N","N","N",,"Laptops,Tablets,Printers","Y","Computers are availble only to members of the center.","http://dorchestercenter.org","314","40","3118688","3051570035","520","BK1402","POINT (-73.9642985 40.6394309)"
"2026","DFTAPCCWAY464","NYC Aging","Wayside Outreach Development Inc.","Currently open","Tilden Older Adult Center","NY","Brooklyn","11212","630 Mother Gaston Boulevard, Brooklyn, 11212, NY","630 Mother Gaston Boulevard, Brooklyn, 11212, NY","(718)-498-2990","40.6634803","-73.9056933",,,,,"0","Older adults",,"11:00 AM - 10:30 PM","11:00 AM - 10:30 PM","11:00 AM - 10:30 PM","11:00 AM - 10:30 PM","11:00 AM - 10:30 PM","Closed","Closed","Spanish,Chinese,Russian,Bengla,Korean,Arabic,Urdu,French","Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","N",,"Laptops,Printers","N","Age 60+","http://WORDNYC.ORG","316","41","3326549","3035760001","912","BK1602","POINT (-73.9056933 40.6634803)"
"2026","DFTAPCCRIV529","NYC Aging","Riverstone Senior Life Services","Currently open","Riverstone Senior Life Older Adult Center","NY","Manhattan","11032","99 Fort Washington Avenue, Manhattan, 11032, NY","99 Fort Washington Avenue, Manhattan, 11032, NY","(212) 927-5600","40.8390243","-73.9446838",,,,,"8","Older adults",,"8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","Closed","Closed","Spanish,Chinese","Y","At 163rd St. Between Fort Washington and Riverside Dr.","N","Y","N","N","Y",,,"N",,"Y","N","N","N","N",,"Desktop computers,Microphones,Printers","Y","Age 60+","http://Riverstonenyc.org","112","10","1063346","1021360235","247","MN1201","POINT (-73.9446838 40.8390243)"
"2026","QPL064","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Windsor Park Library","NY","Queens","11364","79-50 Bell Boulevard, Queens, 11364, NY","79-50 Bell Boulevard, Queens, 11364, NY","(718) 468-8300","40.7344879","-73.7557101",,,,,"15","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"N","N","N","Y","Y","5","Tablets,Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/windsor-park","411","23","4164306","4077720001","129103","QN1104","POINT (-73.7557101 40.7344879)"
